SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
162,31,000,39135,00000,00000,Pilger village,Nebraska,352,352,352,354
162,31,000,39170,00000,00000,Plainview city,Nebraska,1246,1246,1245,1238
162,31,000,39310,00000,00000,Platte Center village,Nebraska,336,336,336,340
162,31,000,39345,00000,00000,Plattsmouth city,Nebraska,6502,6502,6509,6489
162,31,000,39380,00000,00000,Pleasant Dale village,Nebraska,205,205,206,204
162,31,000,39450,00000,00000,Pleasanton village,Nebraska,341,341,341,346
162,31,000,39590,00000,00000,Plymouth village,Nebraska,409,409,408,407
162,31,000,39660,00000,00000,Polk village,Nebraska,322,322,321,317
162,31,000,39695,00000,00000,Ponca city,Nebraska,961,961,956,960
162,31,000,39870,00000,00000,Potter village,Nebraska,337,337,336,337
162,31,000,39975,00000,00000,Prague village,Nebraska,303,303,304,305
162,31,000,40325,00000,00000,Preston village,Nebraska,28,28,28,28
162,31,000,40360,00000,00000,Primrose village,Nebraska,61,61,61,60
162,31,000,40430,00000,00000,Prosser village,Nebraska,66,66,66,66
162,31,000,40570,00000,00000,Ragan village,Nebraska,38,38,38,38
162,31,000,40605,00000,00000,Ralston city,Nebraska,5943,5943,5961,6035
162,31,000,40675,00000,00000,Randolph city,Nebraska,944,944,941,931
162,31,000,40710,00000,00000,Ravenna city,Nebraska,1360,1360,1362,1377
162,31,000,40780,00000,00000,Raymond village,Nebraska,167,167,167,171
162,31,000,40920,00000,00000,Red Cloud city,Nebraska,1020,1020,1021,1010
162,31,000,41130,00000,00000,Republican City village,Nebraska,150,150,150,150
162,31,000,41235,00000,00000,Reynolds village,Nebraska,69,69,69,69
162,31,000,41375,00000,00000,Richland village,Nebraska,73,73,73,74
162,31,000,41480,00000,00000,Rising City village,Nebraska,374,374,375,368
162,31,000,41515,00000,00000,Riverdale village,Nebraska,182,182,182,183
162,31,000,41760,00000,00000,Riverton village,Nebraska,89,89,89,89
162,31,000,41830,00000,00000,Roca village,Nebraska,220,220,220,225
162,31,000,42075,00000,00000,Rockville village,Nebraska,106,106,106,104
162,31,000,42145,00000,00000,Rogers village,Nebraska,95,95,95,96
162,31,000,42250,00000,00000,Rosalie village,Nebraska,160,160,161,161
162,31,000,42355,00000,00000,Roseland village,Nebraska,235,235,235,234
162,31,000,42495,00000,00000,Royal village,Nebraska,63,63,63,63
162,31,000,42670,00000,00000,Rulo village,Nebraska,172,172,172,171
162,31,000,42775,00000,00000,Rushville city,Nebraska,890,890,887,877
162,31,000,42810,00000,00000,Ruskin village,Nebraska,123,123,123,122
162,31,000,43055,00000,00000,St. Edward city,Nebraska,705,705,704,694
162,31,000,43090,00000,00000,St. Helena village,Nebraska,96,96,96,95
162,31,000,43265,00000,00000,St. Paul city,Nebraska,2290,2290,2287,2315
162,31,000,43370,00000,00000,Salem village,Nebraska,112,112,112,113
162,31,000,43475,00000,00000,Santee village,Nebraska,346,346,345,341
162,31,000,43685,00000,00000,Sargent city,Nebraska,525,525,523,522
162,31,000,43755,00000,00000,Saronville village,Nebraska,47,47,47,47
162,31,000,44035,00000,00000,Schuyler city,Nebraska,6211,6211,6227,6269
162,31,000,44070,00000,00000,Scotia village,Nebraska,318,318,318,316
162,31,000,44245,00000,00000,Scottsbluff city,Nebraska,15039,15039,15073,15069
162,31,000,44280,00000,00000,Scribner city,Nebraska,857,857,858,859
162,31,000,44385,00000,00000,Seneca village,Nebraska,33,33,33,36
162,31,000,44420,00000,00000,Seward city,Nebraska,6964,6964,6988,6946
162,31,000,44595,00000,00000,Shelby village,Nebraska,714,714,711,703
162,31,000,44700,00000,00000,Shelton village,Nebraska,1059,1059,1062,1073
162,31,000,45085,00000,00000,Shickley village,Nebraska,341,341,342,340
162,31,000,45190,00000,00000,Sholes village,Nebraska,21,21,21,21
162,31,000,45225,00000,00000,Shubert village,Nebraska,150,150,150,149
162,31,000,45295,00000,00000,Sidney city,Nebraska,6757,6757,6746,6742
162,31,000,45400,00000,00000,Silver Creek village,Nebraska,362,362,363,356
162,31,000,45575,00000,00000,Smithfield village,Nebraska,54,54,54,53
162,31,000,45610,00000,00000,Snyder village,Nebraska,300,300,300,299
162,31,000,45680,00000,00000,South Bend village,Nebraska,99,99,99,99
162,31,000,46030,00000,00000,South Sioux City city,Nebraska,13353,13353,13380,13293
162,31,000,46135,00000,00000,Spalding village,Nebraska,487,487,489,483
162,31,000,46275,00000,00000,Spencer village,Nebraska,455,455,455,452
162,31,000,46380,00000,00000,Sprague village,Nebraska,142,142,142,143
162,31,000,46520,00000,00000,Springfield city,Nebraska,1529,1529,1538,1566
162,31,000,46625,00000,00000,Springview village,Nebraska,242,242,242,239
162,31,000,46695,00000,00000,Stamford village,Nebraska,183,183,184,183
162,31,000,46800,00000,00000,Stanton city,Nebraska,1577,1577,1578,1584
162,31,000,46835,00000,00000,Staplehurst village,Nebraska,242,242,243,241
162,31,000,46870,00000,00000,Stapleton village,Nebraska,305,305,307,304
162,31,000,47010,00000,00000,Steele City village,Nebraska,61,61,61,61
162,31,000,47080,00000,00000,Steinauer village,Nebraska,75,75,75,74
162,31,000,47115,00000,00000,Stella village,Nebraska,152,152,152,151
162,31,000,47150,00000,00000,Sterling village,Nebraska,476,476,477,474
162,31,000,47220,00000,00000,Stockham village,Nebraska,44,44,44,43
162,31,000,47290,00000,00000,Stockville village,Nebraska,25,25,25,25
162,31,000,47360,00000,00000,Strang village,Nebraska,29,29,29,29
162,31,000,47395,00000,00000,Stratton village,Nebraska,343,343,342,336
162,31,000,47465,00000,00000,Stromsburg city,Nebraska,1171,1171,1167,1153
162,31,000,47500,00000,00000,Stuart village,Nebraska,590,590,589,588
162,31,000,47675,00000,00000,Sumner village,Nebraska,236,236,236,237
162,31,000,47815,00000,00000,Superior city,Nebraska,1957,1957,1959,1947
162,31,000,47850,00000,00000,Surprise village,Nebraska,43,43,43,43
162,31,000,47920,00000,00000,Sutherland village,Nebraska,1286,1286,1285,1281
162,31,000,47955,00000,00000,Sutton city,Nebraska,1502,1502,1503,1488
162,31,000,48060,00000,00000,Swanton village,Nebraska,94,94,94,94
162,31,000,48235,00000,00000,Syracuse city,Nebraska,1942,1942,1946,1950
162,31,000,48270,00000,00000,Table Rock village,Nebraska,269,269,269,266
162,31,000,48305,00000,00000,Talmage village,Nebraska,233,233,234,234
162,31,000,48410,00000,00000,Tarnov village,Nebraska,46,46,46,46
162,31,000,48445,00000,00000,Taylor village,Nebraska,190,190,189,183
162,31,000,48480,00000,00000,Tecumseh city,Nebraska,1677,1677,1679,1675
162,31,000,48515,00000,00000,Tekamah city,Nebraska,1736,1736,1734,1722
162,31,000,48585,00000,00000,Terrytown city,Nebraska,1198,1198,1201,1199
162,31,000,48690,00000,00000,Thayer village,Nebraska,62,62,62,62
162,31,000,48760,00000,00000,Thedford village,Nebraska,188,188,189,208
162,31,000,48900,00000,00000,Thurston village,Nebraska,132,132,133,134
162,31,000,48935,00000,00000,Tilden city,Nebraska,953,953,953,950
162,31,000,49005,00000,00000,Tobias village,Nebraska,106,106,106,108
162,31,000,49145,00000,00000,Trenton village,Nebraska,560,560,559,552
162,31,000,49285,00000,00000,Trumbull village,Nebraska,205,205,206,202
162,31,000,49425,00000,00000,Uehling village,Nebraska,230,230,230,231
162,31,000,49460,00000,00000,Ulysses village,Nebraska,171,171,171,168
162,31,000,49530,00000,00000,Unadilla village,Nebraska,311,311,312,312
162,31,000,49635,00000,00000,Union village,Nebraska,233,233,233,232
162,31,000,49880,00000,00000,Upland village,Nebraska,143,143,144,142
162,31,000,49915,00000,00000,Utica village,Nebraska,861,861,864,860
162,31,000,49950,00000,00000,Valentine city,Nebraska,2737,2737,2740,2760
162,31,000,50020,00000,00000,Valley city,Nebraska,1875,1875,1881,1902
162,31,000,50125,00000,00000,Valparaiso village,Nebraska,570,570,572,572
162,31,000,50230,00000,00000,Venango village,Nebraska,164,167,167,166
162,31,000,50335,00000,00000,Verdel village,Nebraska,30,30,30,30
162,31,000,50370,00000,00000,Verdigre village,Nebraska,575,575,574,567
162,31,000,50510,00000,00000,Verdon village,Nebraska,172,172,172,171
162,31,000,50790,00000,00000,Virginia village,Nebraska,60,60,60,59
162,31,000,50895,00000,00000,Waco village,Nebraska,236,236,235,237
162,31,000,50965,00000,00000,Wahoo city,Nebraska,4508,4508,4527,4528
162,31,000,51070,00000,00000,Wakefield city,Nebraska,1451,1451,1445,1444
162,31,000,51175,00000,00000,Wallace village,Nebraska,366,366,366,364
162,31,000,51245,00000,00000,Walthill village,Nebraska,780,780,783,787
162,31,000,51595,00000,00000,Washington village,Nebraska,150,150,150,150
162,31,000,51630,00000,00000,Waterbury village,Nebraska,73,73,73,73
162,31,000,51665,00000,00000,Waterloo village,Nebraska,848,848,851,860
162,31,000,51700,00000,00000,Wauneta village,Nebraska,577,577,578,583
162,31,000,51735,00000,00000,Wausa village,Nebraska,634,634,633,624
162,31,000,51770,00000,00000,Waverly city,Nebraska,3277,3277,3287,3328
162,31,000,51840,00000,00000,Wayne city,Nebraska,5660,5660,5667,5613
162,31,000,52015,00000,00000,Weeping Water city,Nebraska,1050,1050,1051,1049
162,31,000,52085,00000,00000,Wellfleet village,Nebraska,78,78,78,78
162,31,000,52295,00000,00000,Western village,Nebraska,235,235,235,237
162,31,000,52540,00000,00000,Weston village,Nebraska,324,324,325,326
162,31,000,52575,00000,00000,West Point city,Nebraska,3364,3364,3370,3379
162,31,000,52925,00000,00000,Whitney village,Nebraska,77,77,77,77
162,31,000,52960,00000,00000,Wilber city,Nebraska,1855,1855,1857,1875
162,31,000,52995,00000,00000,Wilcox village,Nebraska,358,358,359,364
162,31,000,53240,00000,00000,Wilsonville village,Nebraska,93,93,93,93
162,31,000,53275,00000,00000,Winnebago village,Nebraska,774,774,780,781
162,31,000,53345,00000,00000,Winnetoon village,Nebraska,68,68,68,67
162,31,000,53380,00000,00000,Winside village,Nebraska,427,427,428,423
162,31,000,53415,00000,00000,Winslow village,Nebraska,103,103,103,103
162,31,000,53450,00000,00000,Wisner city,Nebraska,1170,1170,1171,1175
162,31,000,53520,00000,00000,Wolbach village,Nebraska,283,283,283,281
162,31,000,53555,00000,00000,Wood Lake village,Nebraska,63,63,63,64
162,31,000,53660,00000,00000,Wood River city,Nebraska,1325,1325,1329,1343
162,31,000,53835,00000,00000,Wymore city,Nebraska,1457,1457,1456,1439
162,31,000,53905,00000,00000,Wynot village,Nebraska,166,166,166,163
162,31,000,54045,00000,00000,York city,Nebraska,7766,7766,7757,7802
162,31,000,54115,00000,00000,Yutan city,Nebraska,1174,1186,1193,1191
050,31,001,00000,00000,00000,Adams County,Nebraska,31364,31364,31356,31216
157,31,001,02865,00000,00000,Ayr village,Nebraska,94,94,94,94
157,31,001,21415,00000,00000,Hastings city,Nebraska,24907,24907,24899,24788
157,31,001,22815,00000,00000,Holstein village,Nebraska,214,214,214,213
157,31,001,24950,00000,00000,Juniata village,Nebraska,755,755,755,750
157,31,001,25160,00000,00000,Kenesaw village,Nebraska,880,880,880,875
157,31,001,40430,00000,00000,Prosser village,Nebraska,66,66,66,66
157,31,001,42355,00000,00000,Roseland village,Nebraska,235,235,235,234
157,31,001,49285,00000,00000,Trumbull village (pt.),Nebraska,0,0,0,0
157,31,001,99990,00000,00000,Balance of Adams County,Nebraska,4213,4213,4213,4196
061,31,001,00000,02900,00000,Ayr township,Nebraska,413,413,413,412
071,31,001,02865,02900,00000,Ayr village (pt.),Nebraska,49,49,49,49
071,31,001,99990,02900,00000,Balance of Ayr township,Nebraska,364,364,364,363
061,31,001,00000,05210,00000,Blaine township,Nebraska,497,497,497,496
061,31,001,00000,10810,00000,Cottonwood township,Nebraska,317,317,317,316
071,31,001,22815,10810,00000,Holstein village,Nebraska,214,214,214,213
071,31,001,99990,10810,00000,Balance of Cottonwood township,Nebraska,103,103,103,103
061,31,001,00000,12805,00000,Denver township,Nebraska,958,958,958,952
061,31,001,00000,20855,00000,Hanover township,Nebraska,199,199,199,198
061,31,001,00000,21415,00000,Hastings city,Nebraska,24907,24907,24899,24788
071,31,001,21415,21415,00000,Hastings city,Nebraska,24907,24907,24899,24788
061,31,001,00000,22360,00000,Highland township,Nebraska,326,326,326,325
061,31,001,00000,24985,00000,Juniata township,Nebraska,999,999,999,993
071,31,001,24950,24985,00000,Juniata village,Nebraska,755,755,755,750
071,31,001,99990,24985,00000,Balance of Juniata township,Nebraska,244,244,244,243
061,31,001,00000,25195,00000,Kenesaw township,Nebraska,1003,1003,1003,998
071,31,001,25160,25195,00000,Kenesaw village,Nebraska,880,880,880,875
071,31,001,99990,25195,00000,Balance of Kenesaw township,Nebraska,123,123,123,123
061,31,001,00000,28385,00000,Little Blue township,Nebraska,193,193,193,192
061,31,001,00000,28490,00000,Logan township,Nebraska,66,66,66,66
061,31,001,00000,42390,00000,Roseland township,Nebraska,424,424,424,422
071,31,001,42355,42390,00000,Roseland village,Nebraska,235,235,235,234
071,31,001,99990,42390,00000,Balance of Roseland township,Nebraska,189,189,189,188
061,31,001,00000,45470,00000,Silver Lake township,Nebraska,96,96,96,96
061,31,001,00000,50545,00000,Verona township,Nebraska,241,241,241,240
071,31,001,40430,50545,00000,Prosser village,Nebraska,66,66,66,66
071,31,001,99990,50545,00000,Balance of Verona township,Nebraska,175,175,175,174
061,31,001,00000,51315,00000,Wanda township,Nebraska,152,152,152,151
061,31,001,00000,52155,00000,West Blue township,Nebraska,321,321,321,320
071,31,001,49285,52155,00000,Trumbull village (pt.),Nebraska,0,0,0,0
071,31,001,99990,52155,00000,Balance of West Blue township,Nebraska,321,321,321,320
061,31,001,00000,54150,00000,Zero township,Nebraska,252,252,252,251
071,31,001,02865,54150,00000,Ayr village (pt.),Nebraska,45,45,45,45
071,31,001,99990,54150,00000,Balance of Zero township,Nebraska,207,207,207,206
050,31,003,00000,00000,00000,Antelope County,Nebraska,6685,6685,6658,6619
157,31,003,06890,00000,00000,Brunswick village,Nebraska,138,138,137,135
157,31,003,09445,00000,00000,Clearwater village,Nebraska,419,419,417,414
157,31,003,14730,00000,00000,Elgin city,Nebraska,661,659,655,651
157,31,003,33775,00000,00000,Neligh city,Nebraska,1599,1599,1592,1583
157,31,003,35385,00000,00000,Oakdale village,Nebraska,322,322,321,318
157,31,003,37210,00000,00000,Orchard village,Nebraska,379,379,378,375
157,31,003,42495,00000,00000,Royal village,Nebraska,63,63,63,63
157,31,003,48935,00000,00000,Tilden city (pt.),Nebraska,324,324,323,320
157,31,003,99990,00000,00000,Balance of Antelope County,Nebraska,2780,2782,2772,2760
061,31,003,00000,03320,00000,Bazile township,Nebraska,175,175,174,174
061,31,003,00000,05245,00000,Blaine township,Nebraska,148,148,147,147
061,31,003,00000,07170,00000,Burnett township,Nebraska,175,175,174,172
061,31,003,00000,08045,00000,Cedar township,Nebraska,137,137,136,136
061,31,003,00000,09480,00000,Clearwater township,Nebraska,554,554,551,548
071,31,003,09445,09480,00000,Clearwater village,Nebraska,419,419,417,414
071,31,003,99990,09480,00000,Balance of Clearwater township,Nebraska,135,135,134,134
061,31,003,00000,11160,00000,Crawford township,Nebraska,116,116,116,115
061,31,003,00000,11895,00000,Custer township,Nebraska,78,78,78,78
061,31,003,00000,14415,00000,Eden township,Nebraska,121,121,120,120
061,31,003,00000,14765,00000,Elgin township,Nebraska,89,89,89,88
061,31,003,00000,15185,00000,Ellsworth township,Nebraska,249,249,248,245
071,31,003,06890,15185,00000,Brunswick village,Nebraska,138,138,137,135
071,31,003,99990,15185,00000,Balance of Ellsworth township,Nebraska,111,111,111,110
061,31,003,00000,15255,00000,Elm township,Nebraska,82,82,82,82
061,31,003,00000,17740,00000,Frenchtown township,Nebraska,159,159,158,158
061,31,003,00000,18055,00000,Garfield township,Nebraska,498,498,496,493
071,31,003,37210,18055,00000,Orchard village,Nebraska,379,379,378,375
071,31,003,99990,18055,00000,Balance of Garfield township,Nebraska,119,119,118,118
061,31,003,00000,19665,00000,Grant township,Nebraska,67,67,67,67
061,31,003,00000,27155,00000,Lincoln township,Nebraska,84,84,84,83
061,31,003,00000,28525,00000,Logan township,Nebraska,811,811,806,802
071,31,003,14730,28525,00000,Elgin city,Nebraska,661,659,655,651
071,31,003,99990,28525,00000,Balance of Logan township,Nebraska,150,152,151,151
061,31,003,00000,33775,00000,Neligh city,Nebraska,1599,1599,1592,1583
071,31,003,33775,33775,00000,Neligh city,Nebraska,1599,1599,1592,1583
061,31,003,00000,33810,00000,Neligh township,Nebraska,271,271,270,267
061,31,003,00000,35420,00000,Oakdale township,Nebraska,407,407,406,402
071,31,003,35385,35420,00000,Oakdale village,Nebraska,322,322,321,318
071,31,003,99990,35420,00000,Balance of Oakdale township,Nebraska,85,85,85,84
061,31,003,00000,37245,00000,Ord township,Nebraska,79,79,79,79
061,31,003,00000,42530,00000,Royal township,Nebraska,163,163,163,162
071,31,003,42495,42530,00000,Royal village,Nebraska,63,63,63,63
071,31,003,99990,42530,00000,Balance of Royal township,Nebraska,100,100,100,99
061,31,003,00000,44875,00000,Sherman township,Nebraska,103,103,103,102
061,31,003,00000,46730,00000,Stanton township,Nebraska,68,68,68,68
061,31,003,00000,48935,00000,Tilden city,Nebraska,324,324,323,320
071,31,003,48935,48935,00000,Tilden city (pt.),Nebraska,324,324,323,320
061,31,003,00000,50440,00000,Verdigris township,Nebraska,78,78,78,78
061,31,003,00000,53135,00000,Willow township,Nebraska,50,50,50,50
050,31,005,00000,00000,00000,Arthur County,Nebraska,460,460,465,469
157,31,005,02200,00000,00000,Arthur village,Nebraska,117,117,119,119
157,31,005,99990,00000,00000,Balance of Arthur County,Nebraska,343,343,346,350
050,31,007,00000,00000,00000,Banner County,Nebraska,690,690,696,684
050,31,009,00000,00000,00000,Blaine County,Nebraska,478,478,479,473
157,31,009,06260,00000,00000,Brewster village,Nebraska,17,17,17,17
157,31,009,13960,00000,00000,Dunning village,Nebraska,103,103,103,103
157,31,009,20680,00000,00000,Halsey village (pt.),Nebraska,7,7,7,7
157,31,009,99990,00000,00000,Balance of Blaine County,Nebraska,351,351,352,346
050,31,011,00000,00000,00000,Boone County,Nebraska,5505,5505,5503,5412
157,31,011,00555,00000,00000,Albion city,Nebraska,1650,1650,1649,1623
157,31,011,08220,00000,00000,Cedar Rapids village,Nebraska,382,382,382,374
157,31,011,38995,00000,00000,Petersburg village,Nebraska,333,333,333,328
157,31,011,40360,00000,00000,Primrose village,Nebraska,61,61,61,60
157,31,011,43055,00000,00000,St. Edward city,Nebraska,705,705,704,694
157,31,011,99990,00000,00000,Balance of Boone County,Nebraska,2374,2374,2374,2333
050,31,013,00000,00000,00000,Box Butte County,Nebraska,11308,11308,11292,11383
157,31,013,00905,00000,00000,Alliance city,Nebraska,8491,8491,8479,8548
157,31,013,22045,00000,00000,Hemingford village,Nebraska,803,803,802,808
157,31,013,99990,00000,00000,Balance of Box Butte County,Nebraska,2014,2014,2011,2027
050,31,015,00000,00000,00000,Boyd County,Nebraska,2099,2099,2105,2082
157,31,015,01465,00000,00000,Anoka village,Nebraska,6,6,6,6
157,31,015,06400,00000,00000,Bristow village,Nebraska,65,65,65,65
157,31,015,07485,00000,00000,Butte village,Nebraska,326,326,326,323
157,31,015,20295,00000,00000,Gross village,Nebraska,2,2,2,2
157,31,015,29750,00000,00000,Lynch village,Nebraska,245,245,246,242
157,31,015,32550,00000,00000,Monowi village,Nebraska,1,1,1,1
157,31,015,33530,00000,00000,Naper village,Nebraska,84,84,84,83
157,31,015,46275,00000,00000,Spencer village,Nebraska,455,455,455,452
157,31,015,99990,00000,00000,Balance of Boyd County,Nebraska,915,915,920,908
061,31,015,00000,03197,00000,Basin township,Nebraska,228,228,229,225
071,31,015,33530,03197,00000,Naper village,Nebraska,84,84,84,83
071,31,015,99990,03197,00000,Balance of Basin township,Nebraska,144,144,145,142
061,31,015,00000,06435,00000,Bristow township,Nebraska,103,103,103,103
071,31,015,06400,06435,00000,Bristow village,Nebraska,65,65,65,65
071,31,015,99990,06435,00000,Balance of Bristow township,Nebraska,38,38,38,38
061,31,015,00000,07380,00000,Bush township,Nebraska,77,77,77,76
071,31,015,32550,07380,00000,Monowi village,Nebraska,1,1,1,1
071,31,015,99990,07380,00000,Balance of Bush township,Nebraska,76,76,76,75
061,31,015,00000,07520,00000,Butte township,Nebraska,484,483,484,478
071,31,015,01465,07520,00000,Anoka village,Nebraska,6,6,6,6
071,31,015,07485,07520,00000,Butte village,Nebraska,326,326,326,323
071,31,015,99990,07520,00000,Balance of Butte township,Nebraska,152,151,152,149
061,31,015,00000,29785,00000,Lynch township,Nebraska,303,303,304,300
071,31,015,29750,29785,00000,Lynch village,Nebraska,245,245,246,242
071,31,015,99990,29785,00000,Balance of Lynch township,Nebraska,58,58,58,58
061,31,015,00000,29995,00000,McCulley township,Nebraska,97,98,99,98
061,31,015,00000,32935,00000,Morton township,Nebraska,110,110,111,110
071,31,015,20295,32935,00000,Gross village,Nebraska,2,2,2,2
071,31,015,99990,32935,00000,Balance of Morton township,Nebraska,108,108,109,108
061,31,015,00000,33215,00000,Mullen township,Nebraska,46,46,46,46
061,31,015,00000,46310,00000,Spencer township,Nebraska,651,651,652,646
071,31,015,46275,46310,00000,Spencer village,Nebraska,455,455,455,452
071,31,015,99990,46310,00000,Balance of Spencer township,Nebraska,196,196,197,194
050,31,017,00000,00000,00000,Brown County,Nebraska,3145,3145,3157,3117
157,31,017,00415,00000,00000,Ainsworth city,Nebraska,1728,1728,1734,1712
157,31,017,24740,00000,00000,Johnstown village,Nebraska,64,64,64,64
157,31,017,29050,00000,00000,Long Pine city,Nebraska,305,307,309,305
157,31,017,99990,00000,00000,Balance of Brown County,Nebraska,1048,1046,1050,1036
050,31,019,00000,00000,00000,Buffalo County,Nebraska,46102,46102,46146,46690
157,31,019,01290,00000,00000,Amherst village,Nebraska,248,248,248,252
157,31,019,15360,00000,00000,Elm Creek village,Nebraska,901,901,903,913
157,31,019,18615,00000,00000,Gibbon city,Nebraska,1833,1833,1836,1856
157,31,019,25055,00000,00000,Kearney city,Nebraska,30787,30787,30816,31174
157,31,019,32130,00000,00000,Miller village,Nebraska,136,136,136,137
157,31,019,39450,00000,00000,Pleasanton village,Nebraska,341,341,341,346
157,31,019,40710,00000,00000,Ravenna city,Nebraska,1360,1360,1362,1377
157,31,019,41515,00000,00000,Riverdale village,Nebraska,182,182,182,183
157,31,019,44700,00000,00000,Shelton village,Nebraska,1059,1059,1062,1073
157,31,019,99990,00000,00000,Balance of Buffalo County,Nebraska,9255,9255,9260,9379
061,31,019,00000,02060,00000,Armada township,Nebraska,249,249,249,251
071,31,019,32130,02060,00000,Miller village,Nebraska,136,136,136,137
071,31,019,99990,02060,00000,Balance of Armada township,Nebraska,113,113,113,114
061,31,019,00000,03425,00000,Beaver township,Nebraska,179,179,179,180
061,31,019,00000,08080,00000,Cedar township,Nebraska,190,190,190,192
061,31,019,00000,08255,00000,Center township,Nebraska,877,877,877,890
061,31,019,00000,09025,00000,Cherry Creek township,Nebraska,115,115,115,116
061,31,019,00000,09970,00000,Collins township,Nebraska,1605,1605,1607,1624
061,31,019,00000,13120,00000,Divide township,Nebraska,386,386,386,392
071,31,019,41515,13120,00000,Riverdale village (pt.),Nebraska,1,1,1,1
071,31,019,99990,13120,00000,Balance of Divide township,Nebraska,385,385,385,391
061,31,019,00000,15395,00000,Elm Creek township,Nebraska,1242,1242,1244,1260
071,31,019,15360,15395,00000,Elm Creek village,Nebraska,901,901,903,913
071,31,019,99990,15395,00000,Balance of Elm Creek township,Nebraska,341,341,341,347
061,31,019,00000,18020,00000,Gardner township,Nebraska,104,104,104,105
061,31,019,00000,18090,00000,Garfield township,Nebraska,201,201,201,205
061,31,019,00000,18650,00000,Gibbon township,Nebraska,2165,2165,2168,2193
071,31,019,18615,18650,00000,Gibbon city,Nebraska,1833,1833,1836,1856
071,31,019,99990,18650,00000,Balance of Gibbon township,Nebraska,332,332,332,337
061,31,019,00000,19700,00000,Grant township,Nebraska,508,508,508,517
071,31,019,01290,19700,00000,Amherst village,Nebraska,248,248,248,252
071,31,019,99990,19700,00000,Balance of Grant township,Nebraska,260,260,260,265
061,31,019,00000,21065,00000,Harrison township,Nebraska,59,59,59,59
061,31,019,00000,25055,00000,Kearney city,Nebraska,30787,30787,30816,31174
071,31,019,25055,25055,00000,Kearney city,Nebraska,30787,30787,30816,31174
061,31,019,00000,28560,00000,Logan township,Nebraska,114,114,114,115
061,31,019,00000,29330,00000,Loup township,Nebraska,468,468,468,474
071,31,019,39450,29330,00000,Pleasanton village,Nebraska,341,341,341,346
071,31,019,99990,29330,00000,Balance of Loup township,Nebraska,127,127,127,128
061,31,019,00000,35805,00000,Odessa township,Nebraska,510,510,510,517
061,31,019,00000,39205,00000,Platte township,Nebraska,294,294,294,299
061,31,019,00000,40710,00000,Ravenna city,Nebraska,1360,1360,1362,1377
071,31,019,40710,40710,00000,Ravenna city,Nebraska,1360,1360,1362,1377
061,31,019,00000,41550,00000,Riverdale township,Nebraska,2193,2193,2196,2223
071,31,019,41515,41550,00000,Riverdale village (pt.),Nebraska,181,181,181,182
071,31,019,99990,41550,00000,Balance of Riverdale township,Nebraska,2012,2012,2015,2041
061,31,019,00000,42740,00000,Rusco township,Nebraska,246,246,246,251
061,31,019,00000,43790,00000,Sartoria township,Nebraska,75,75,75,76
061,31,019,00000,43965,00000,Schneider township,Nebraska,147,147,147,148
061,31,019,00000,44140,00000,Scott township,Nebraska,132,132,132,133
061,31,019,00000,44560,00000,Sharon township,Nebraska,151,151,151,152
061,31,019,00000,44735,00000,Shelton township,Nebraska,1365,1365,1368,1384
071,31,019,44700,44735,00000,Shelton village,Nebraska,1059,1059,1062,1073
071,31,019,99990,44735,00000,Balance of Shelton township,Nebraska,306,306,306,311
061,31,019,00000,48865,00000,Thornton township,Nebraska,166,166,166,167
061,31,019,00000,49985,00000,Valley township,Nebraska,214,214,214,216
050,31,021,00000,00000,00000,Burt County,Nebraska,6858,6858,6851,6802
157,31,021,11090,00000,00000,Craig village,Nebraska,199,199,199,197
157,31,021,12525,00000,00000,Decatur village,Nebraska,481,481,480,476
157,31,021,29855,00000,00000,Lyons city,Nebraska,851,851,850,845
157,31,021,35490,00000,00000,Oakland city,Nebraska,1244,1244,1243,1234
157,31,021,48515,00000,00000,Tekamah city,Nebraska,1736,1736,1734,1722
157,31,021,99990,00000,00000,Balance of Burt County,Nebraska,2347,2347,2345,2328
061,31,021,00000,01955,00000,Arizona township,Nebraska,326,326,325,324
061,31,021,00000,03845,00000,Bell Creek township,Nebraska,239,239,239,237
061,31,021,00000,11125,00000,Craig township,Nebraska,460,460,461,456
071,31,021,11090,11125,00000,Craig village,Nebraska,199,199,199,197
071,31,021,99990,11125,00000,Balance of Craig township,Nebraska,261,261,262,259
061,31,021,00000,12560,00000,Decatur township,Nebraska,667,667,666,661
071,31,021,12525,12560,00000,Decatur village,Nebraska,481,481,480,476
071,31,021,99990,12560,00000,Balance of Decatur township,Nebraska,186,186,186,185
061,31,021,00000,16200,00000,Everett township,Nebraska,981,981,980,975
071,31,021,29855,16200,00000,Lyons city,Nebraska,851,851,850,845
071,31,021,99990,16200,00000,Balance of Everett township,Nebraska,130,130,130,130
061,31,021,00000,28595,00000,Logan township,Nebraska,187,187,187,185
061,31,021,00000,35490,00000,Oakland city,Nebraska,1244,1244,1243,1234
071,31,021,35490,35490,00000,Oakland city,Nebraska,1244,1244,1243,1234
061,31,021,00000,35525,00000,Oakland township,Nebraska,148,148,148,146
061,31,021,00000,38925,00000,Pershing township,Nebraska,149,149,149,147
061,31,021,00000,40500,00000,Quinnebaugh township,Nebraska,68,68,68,68
